3,3,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,77,LATIMER,0,0,0,0,5.00K,0.00K,65,
3,3,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,0.00K,0.00K,65,
3,3,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,5.00K,0.00K,65,
3,3,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,79,LE FLORE,0,0,0,0,0.00K,0.00K,57,
7,7,OKLAHOMA,40,2012,April,Hail,C,73,KINGFISHER,0,0,0,0,0.00K,0.00K,1,
7,7,OKLAHOMA,40,2012,April,Hail,C,73,KINGFISHER,0,0,0,0,0.00K,0.00K,1,
7,7,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,0.00K,0.00K,1,
7,7,OKLAHOMA,40,2012,April,Hail,C,147,WASHINGTON,0,0,0,0,0.00K,0.00K,0.75,
8,8,OKLAHOMA,40,2012,April,Flash Flood,C,99,MURRAY,0,0,0,0,0.00K,0.00K,,
9,9,OKLAHOMA,40,2012,April,Hail,C,59,HARPER,0,0,0,0,0.00K,0.00K,0.88,
9,9,OKLAHOMA,40,2012,April,Hail,C,59,HARPER,0,0,0,0,0.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,0.88,
9,9,OKLAHOMA,40,2012,April,Hail,C,59,HARPER,0,0,0,0,0.00K,0.00K,2.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.25,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,4.25,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.5,
